"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Jaguar E-PACE 2.0D I4 240 CV AWD Auto - S/SE/R-Dynamic S/R-Dynamic SE","","Gasóleo","M1","2420","","","",""
"Jaguar F-PACE 2.0 I4 250 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","Gasolina","M1","2460","","","",""
"Jaguar F-PACE 2.0 I4 300 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","Gasolina","M1","2460","","","",""
"Jaguar F-PACE 2.0 I4 PHEV 404 PS AWD - Standard S/Standard SE/Standard HSE/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","Híbridos enchufables","M1","2690","","105.0","53.0","17.1"
"Jaguar F-PACE 2.0D I4 163 CV RWD Manual - Pure/Prestige/R-Sport/Portfolio","","Gasóleo","M1","2380","","","",""
"Jaguar F-PACE 2.0D I4 180 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","Gasóleo","M1","2460","","","",""
"Jaguar F-PACE 2.0D I4 180 CV RWD Auto - Pure/Prestige/R-Sport/Portfolio","","Gasóleo","M1","2380","","","",""
"Jaguar F-PACE 2.0D I4 240 CV AWD Auto - Pure/Prestige/R-Sport/Portfolio","","Gasóleo","M1","2470","","","",""
"Jaguar F-PACE 3.0D V6 TD 300 CV AWD Auto - Pure/Prestige/R-Sport/S/Portfolio","","Gasóleo","M1","2570","","","",""
"Jaguar F-PACE 5.0 V8 550 CV AWD Auto - SVR","","Gasolina","M1","2550","","","",""
"Jaguar F-TYPE 2.0 I4 221 kW (300 CV) RWD Auto - F-Type/R-Dynamic - Convertible","","Gasolina","M1","1925","","","",""
"Jaguar F-TYPE 2.0 I4 221 kW (300 CV) RWD Auto - F-Type/R-Dynamic - Cupé","","Gasolina","M1","1925","","","",""
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Auto - F-Type/R-Dynamic - Convertible","","Gasolina","M1","2000","","","",""
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Auto - F-Type/R-Dynamic - Cupé","","Gasolina","M1","2000","","","",""
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Manual - F-Type/R-Dynamic - Convertible","","Gasolina","M1","2000","","","",""
"Jaguar F-TYPE 3.0 V6 S/C 250 kW (340 CV) RWD Manual - F-Type/R-Dynamic - Cupé","","Gasolina","M1","2000","","","",""
"Jaguar F-TYPE 3.0 V6 S/C 280 kW (380 CV) AWD Auto - F-Type/R-Dynamic - Convertible","","Gasolina","M1","2150","","","",""
