"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Opel Crossland (MY22.0) GS Line 1.5 DIE MT6 S/S 110cv 81Kw","","Gasóleo","M1","1860","","","",""
"Opel Crossland (MY22.0) Ultimate 1,5 DIE AT6 S/S 120cv 88Kw","","Gasóleo","M1","1860","","","",""
"Opel Crossland (MY22.0) Ultimate 1.2 GAS AT6 S/S 130cv 96Kw","","Gasolina","M1","1860","","","",""
"Opel Crossland (MY23.0) Edition 1.2 GAS MT6 S/S 110 cv","","Gasolina","M1","1795","","","",""
"Opel Crossland (MY23.0) Edition 1.5 DIE MT6 S/S 110 cv","","Gasóleo","M1","1835","","","",""
"Opel Crossland (MY23.0) Elegance 1,5 DIE MT6 S/S 110 cv","","Gasóleo","M1","1835","","","",""
"Opel Crossland (MY23.0) Elegance 1.2 GAS AT6 S/S 130 cv","","Gasolina","M1","1835","","","",""
"Opel Crossland (MY23.0) GS 1.2 GAS AT6 S/S 130 cv","","Gasolina","M1","1835","","","",""
"Opel Crossland (MY23.0) GS 1.2 GAS MT6 S/S 110 cv","","Gasolina","M1","1795","","","",""
"Opel Crossland (MY23.0) GS 1.5 DIE MT6 S/S 110 cv","","Gasóleo","M1","1835","","","",""
"Opel Crossland (MY24.0) EDITION 1.2 GAS MT6 S/S 110cv","","Gasolina","M1","1795","","","",""
"Opel Crossland (MY24.0) EDITION 1.5 DIE MT6 S/S 110cv","","Gasóleo","M1","1835","","","",""
"Opel Crossland (MY24.0) ELEGANCE 1,5 DIE MT6 S/S 110cv","","Gasóleo","M1","1835","","","",""
"Opel Crossland (MY24.0) ELEGANCE 1.2 GAS AT6 S/S 130cv","","Gasolina","M1","1835","","","",""
"Opel Crossland (MY24.0) ELEGANCE 1.2 GAS MT6 S/S 110cv","","Gasolina","M1","1795","","","",""
"Opel Crossland (MY24.0) ULTIMATE 1.2 GAS AT6 S/S 130cv","","Gasolina","M1","1835","","","",""
"Opel Crossland (MY24.0) ULTIMATE 1.2 GAS MT6 S/S 110cv","","Gasolina","M1","1795","","","",""
"Opel Crossland X (MY19.0) DESIGN LINE 1.2 GAS AT6 S/S 110cv (MY19.0)","","Gasolina","M1","1805","","","",""
"Opel Crossland X (MY19.0) DESIGN LINE 1.2 GAS MT5 81cv (MY19.0)","","Gasolina","M1","1690","","","",""
"Opel Crossland X (MY19.0) DESIGN LINE 1.2 GAS MT6 S/S 110cv (MY19.0)","","Gasolina","M1","1780","","","",""
