"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 75,7Kwh Aut. AWD Rango Estándar","","Eléctricos puros","M1","2640","19.5","198.0","400.0","75.7"
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 75,7Kwh Aut. RWD Rango Estándar","","Eléctricos puros","M1","2555","17.2","198.0","440.0","75.7"
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 98,8Kwh Aut. AWD Rango Extendido","","Eléctricos puros","M1","2690","18.7","258.0","540.0","98.7"
"Ford Mustang Mach-E (05.2022) SUV Eléctrico - 98,8Kwh Aut. RWD Rango Extendido","","Eléctricos puros","M1","2605","16.5","216.0","610.0","98.7"
"Ford Mustang Mach-E (05.2022) SUV Eléctrico Aut. GT Rango Extendido","","Eléctricos puros","M1","2605","20.0","358.0","500.0","98.7"
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 70 kWh Aut. Premium AWD Rango Estándar","","Eléctricos puros","M1","2690","19.5","198.0","400.0","75.7"
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 70 kWh Aut. RWD Rango Estándar","","Eléctricos puros","M1","2690","17.2","198.0","440.0","75.7"
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 72,6 kWh Aut. RWD Rango Estándar","","Eléctricos puros","M1","2690","17.8","198.0","470.0","75.7"
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 91 kWh Aut. GT Rango Extendido","","Eléctricos puros","M1","2690","21.2","358.0","490.0","98.7"
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 91 kWh Aut. Premium AWD Rango Extendido","","Eléctricos puros","M1","2690","18.8","258.0","550.0","98.7"
"Ford Mustang Mach-E (11.2023) SUV Eléctrico - 91 kWh Aut. Premium RWD Rango Extendido","","Eléctricos puros","M1","2690","17.3","216.0","600.0","98.7"
