"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Peugeot 508 508 SW Allure Pack PureTech 180 S&S EAT8","","6.4","7.3","145.0","165.0"
"Peugeot 508 508 SW Allure PureTech 180 S&S EAT8","","6.4","7.3","145.0","165.0"
"Peugeot 508 508 SW Business Line BlueHDi 130 S&S EAT8","","4.4","5.2","115.0","138.0"
"Peugeot 508 508 SW GT BlueHDi 130 S&S EAT8","","4.4","5.2","115.0","138.0"
"Peugeot 508 508 SW GT HYBRID 225 e-EAT8","","1.2","1.7","27.0","38.0"
"Peugeot 508 508 SW GT HYBRID 225 e-EAT8","","1.2","1.7","27.0","38.0"
"Peugeot 508 508 SW GT Line HYBRID 225 e-EAT8","","1.2","1.7","27.0","38.0"
"Peugeot 508 508 SW GT Pack HYBRID 225 e-EAT8","","1.2","1.7","27.0","38.0"
"Peugeot 508 508 SW GT Pack PLUG-IN HYBRID 225 e-EAT8","","1.2","1.7","27.0","38.0"
"Peugeot 508 508 SW GT Pack PureTech 180 S&S EAT8","","6.4","7.3","145.0","165.0"
"Peugeot 508 508 SW GT Pack PureTech 225 S&S EAT8","","6.5","7.4","147.0","168.0"
"Peugeot 508 508 SW GT PLUG-IN HYBRID 225 e-EAT8","","1.2","1.7","27.0","38.0"
"Peugeot 508 508 SW GT PureTech 180 S&S EAT8","","6.4","7.3","145.0","165.0"
"Peugeot 508 508 SW PSE HYBRID 360 e-EAT8","","1.8","2.0","42.0","46.0"
"Peugeot 508 508 SW PSE PLUG-IN HYBRID 360 e-EAT8","","1.8","1.8","42.0","42.0"
"Peugeot 508 5P Allure PLUG-IN HYBRID 180 e-EAT8","","1.1","1.3","26.0","30.0"
"Peugeot 508 5P GT PLUG-IN HYBRID 180 e-EAT8","","1.1","1.3","26.0","30.0"
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S 6vel MAN","","4.7","5.4","124.0","141.0"
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S 6vel MAN","","4.4","5.3","116.0","168.0"
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S EAT8","","4.6","5.4","119.0","141.0"
"Peugeot 508 Nuevo 508 5P Active BlueHDi 130 S&S EAT8","","4.8","5.5","126.0","144.0"
"Peugeot 508 Nuevo 508 5P Active Pack Hybrid 225 e-AT8","","1.2","1.7","27.0","38.0"
