"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Opel Crossland (MY22.0) GS Line 1.5 DIE MT6 S/S 110cv 81Kw","","4.6","5.0","123.0","123.0"
"Opel Crossland (MY22.0) Ultimate 1,5 DIE AT6 S/S 120cv 88Kw","","5.5","6.1","134.0","134.0"
"Opel Crossland (MY22.0) Ultimate 1.2 GAS AT6 S/S 130cv 96Kw","","7.4","7.2","140.0","140.0"
"Opel Crossland (MY23.0) Edition 1.2 GAS MT6 S/S 110 cv","","5.2","6.5","117.0","147.0"
"Opel Crossland (MY23.0) Edition 1.5 DIE MT6 S/S 110 cv","","4.4","5.2","116.0","137.0"
"Opel Crossland (MY23.0) Elegance 1,5 DIE MT6 S/S 110 cv","","4.4","5.2","116.0","137.0"
"Opel Crossland (MY23.0) Elegance 1.2 GAS AT6 S/S 130 cv","","5.8","6.9","131.0","156.0"
"Opel Crossland (MY23.0) GS 1.2 GAS AT6 S/S 130 cv","","5.8","6.9","131.0","156.0"
"Opel Crossland (MY23.0) GS 1.2 GAS MT6 S/S 110 cv","","5.2","6.5","117.0","147.0"
"Opel Crossland (MY23.0) GS 1.5 DIE MT6 S/S 110 cv","","4.4","5.2","116.0","137.0"
"Opel Crossland (MY24.0) EDITION 1.2 GAS MT6 S/S 110cv","","5.2","6.5","117.0","147.0"
"Opel Crossland (MY24.0) EDITION 1.5 DIE MT6 S/S 110cv","","4.4","5.2","116.0","137.0"
"Opel Crossland (MY24.0) ELEGANCE 1,5 DIE MT6 S/S 110cv","","4.4","5.2","116.0","137.0"
"Opel Crossland (MY24.0) ELEGANCE 1.2 GAS AT6 S/S 130cv","","5.8","6.9","131.0","156.0"
"Opel Crossland (MY24.0) ELEGANCE 1.2 GAS MT6 S/S 110cv","","5.2","6.5","117.0","147.0"
"Opel Crossland (MY24.0) ULTIMATE 1.2 GAS AT6 S/S 130cv","","5.8","6.9","131.0","156.0"
"Opel Crossland (MY24.0) ULTIMATE 1.2 GAS MT6 S/S 110cv","","5.2","6.5","117.0","147.0"
"Opel Crossland X (MY19.0) DESIGN LINE 1.2 GAS AT6 S/S 110cv (MY19.0)","","6.3","7.2","141.0","162.0"
"Opel Crossland X (MY19.0) DESIGN LINE 1.2 GAS MT5 81cv (MY19.0)","","6.2","7.0","141.0","157.0"
"Opel Crossland X (MY19.0) DESIGN LINE 1.2 GAS MT6 S/S 110cv (MY19.0)","","5.9","6.6","135.0","149.0"
"Opel Crossland X (MY19.0) DESIGN LINE 1.5 DIE MT6 S/S 102cv (MY19.0)","","4.4","5.2","117.0","136.0"
"Opel Crossland X (MY19.0) EDITION 1.2 GAS MT5 81cv (MY19.0)","","6.2","7.0","141.0","157.0"
"Opel Crossland X (MY19.0) EDITION 1.2 GAS MT6 S/S 110cv (MY19.0)","","5.9","6.6","135.0","149.0"
"Opel Crossland X (MY19.0) EDITION 1.5 DIE MT6 S/S 102cv (MY19.0)","","4.4","5.2","117.0","136.0"
"Opel Crossland X (MY19.0) INNOVATION 1.2 GAS AT6 S/S 110cv (MY19.0)","","6.3","7.2","141.0","162.0"
"Opel Crossland X (MY19.0) INNOVATION 1.2 GAS MT6 S/S 130cv (MY19.0)","","6.3","6.9","141.0","153.0"
